Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Luxembourg,LUX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.356,114.155,111.863,128.189,117.368,112.548,125.09,115.338,102.885,120,124.965,114.053,125.616,113.106,119.016,107.459,107.436,102.054,103.153,93.582,100.472,100.725,101.16,86.039,95.14,93.069,75.048,90.769,77.156,77.607,88.093,78.345,80.478,78.916,72.805,68.775,78.351,73.166,66.763,67.341,72.851,71.58,68.078,52.955,56.453,55.899,63.264,55.537,55.118,54.275,53.958,48.967,47.059,52.429,38.403,36.401,38.87,41.193,41.665,38.902,..,..
Luxembourg,LUX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,210.587,212.821,226.097,217.834,236.788,228.225,233.799,219.451,219.518,228.228,236.303,225.368,220.554,213.889,223.327,230.028,218.281,210.04,208.364,196.372,180.124,190.697,204.352,169.732,196.499,175.534,174.454,179.132,171.018,163.423,152.45,167.199,156.659,148.17,150.464,153.442,141.555,129.733,141.474,124.081,127.293,117.736,128.774,121.98,115.72,103.673,112.351,100.688,88.089,92.15,94.074,83.693,89.532,80.788,79.192,72.385,73.837,66.343,67.274,66.112,..,..
Luxembourg,LUX,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,26282.0738083698,25070.8484070368,26805.802627298,29924.7799741995,32935.5143831711,28961.3403490205,30886.5842383613,30113.2142072502,31561.4117255578,32185.2212852614,32933.0512494132,33756.9460259172,37884.4963592928,39413.7929534303,40499.3698218509,42216.3201236034,44708.3860140821,46240.4183437721,49389.1619330398,53402.738449515,55523.8866224455,59139.9154965196,58485.4028283182,60440.0374526541,60260.6224697854,62264.0469296783,63263.7192315449,65916.9980255702,65441.1994461283,70126.1117767436,71801.8991178884,72233.7810075387,69361.0936042858,67155.2999981914,77291.3643900649,79528.5329053573,75794.5757519305,85160.5169530141,79651.2708180614,61955.4790501897,69239.248314068,70315.9249989389,77963.1190445701,74002.4351854721,76314.1058811243,67868.1697969526,70447.0742164144,75218.9964096268,74904.152387091,70154.5068207621,72121.6800566753,78519.1832529583
"Macao SAR, China",MAC,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.1184597015381,29.4128608703613,32.9179992675781,27.6484794616699,27.1864604949951,26.4765892028809,23.971019744873,..,..,29.8468799591064,..,28.9350109100342,27.615140914917,48.7529602050781,64.4131469726563,74.454460144043,63.3601417541504,54.4182891845703,49.9453201293945,48.0686302185059,48.8558616638184,53.9833984375,55.050048828125,58.3883399963379,51.6709289550781,58.3014984130859,65.0514526367188,71.3911209106445,78.3424835205078,84.7085037231445,90.657096862793,100.084671020508,113.09236907959,132.487213134766
"Macao SAR, China",MAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.3781814575195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.2953720092773,..,..,..,..,93.4997482299805,..,..,..,..,95.6400375366211,..,..,..,..,96.5384902954102,..,..,..,..,97.1100006103516
"Macao SAR, China",MAC,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.9966812133789,83.5234527587891,87.2287673950195,89.6658401489258,90.4024810791016,90.9313735961914,90.8017425537109,88.9301223754883,88.8751525878906,86.2956314086914,85.9936904907227,84.7178192138672,85.830207824707,87.9825668334961,88.1627578735352,88.1965179443359,96.1672515869141,97.5891036987305,98.1947708129883,98.5234909057617,98.9175720214844,98.8976364135742,99.0915985107422
"Macao SAR, China",MAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,191.929,184.366,178.284,172.674,167.645,162.69,157.636,152.729,146.79,141.951,137.575,133.216,126.857,120.906,115.934,111.385,106.751,102.12,97.992,94.313,90.736,86.774,82.855,79.578,76.501,73.308,70.451,67.202,65.429,62.303,59.891,56.196,53.469,51.056,48.694,46.361,42.115,41.504,39.594,37.841,38.227,36.28,35.625,35.114,34.526,33.805,32.416,31.451,30.481,29.694,29.682,29.368,29.335,27.746,27.983,27.943,27.128,27.227,25.574,25.019,24.268,..
"Macao SAR, China",MAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,234.929,229.783,224.002,218.384,212.738,207.415,200.511,195.712,191.343,186.142,182.088,177.327,173.479,167.644,163.5,159.075,154.722,150.926,146.347,142.569,137.452,133.273,129.459,126.093,122.235,118.332,114.459,110.809,106.792,102.91,99.069,95.695,93.083,90.566,88.011,85.756,82.543,80.648,80.811,79.265,74.429,74.59,74.366,72.804,71.707,68.988,68.99,67.674,65.599,62.74,65.201,64.519,63.634,61.559,59.338,58.024,56.208,52.729,50.297,49.986,48.424,..
"Macao SAR, China",MAC,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75016.7159481651,77646.9979778349,65413.4966276878,64549.1948632891,69044.0051320511,72698.3018737514,70808.8386208372,42223.0369183253,..
Madagascar,MDG,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.5,54.1,..,55.2,..,58.2,..,..,..,..,..,..,52.7,..,..,..,..,49.4,..,..,48.9,..,..,..,..,..,41.6,..,..,39.8
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.10177004337311,1.20669996738434,1.36758005619049,..,1.42156994342804,1.22177004814148,1.59968996047974,1.87931001186371,2.10095000267029,2.87335991859436,2.75741004943848,3.55644011497498,3.75529003143311,3.82070994377136,4.09497022628784,4.02788019180298,3.58471989631653,3.59451007843018,3.54896998405457,3.44660997390747,3.22216010093689,..,3.60484004020691,2.93796992301941,2.37151002883911,2.20087003707886,1.97616004943848,2.20760989189148,2.14549994468689,2.17110991477966,2.02616000175476,2.05691003799438,2.22973990440369,2.57918000221252,2.67593002319336,2.87452006340027,3.27617001533508,3.27638006210327,3.49481010437012,3.66996002197266,4.07117986679077,4.14152002334595,4.29372978210449,4.81854009628296,4.8061900138855,4.82550001144409,5.28453016281128,5.3504900932312,..,5.5272102355957,..
Madagascar,MDG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.6861724853516,..,..,..,..,58.9359397888184,..,..,..,64.4809112548828,..,..,71.5726165771484,..,..,..,..,..,76.6796798706055,..,..,77.25
Madagascar,MDG,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9862194061279,18.9144401550293,16.6627502441406,15.0726404190063,14.8742904663086,14.8374300003052,14.7079801559448,15.2689695358276,..,..
Madagascar,MDG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,435.428,430.669,425.972,421.361,416.784,412.359,407.797,403.26,396.627,392.414,387.454,382.466,379.771,373.519,366.773,360.526,354.289,349.02,344.468,340.491,338.092,336.851,336.169,335.67,335.652,334.85,334.17,329.3,326.688,323.414,317.945,311.972,305.251,294.726,289.115,282.979,276.961,275.013,271.245,272.872,270.259,266.786,264.318,257.227,245.004,243.259,233.207,225.671,224.14,215.519,215.233,204.814,206.354,196.64,196.729,198.543,188.364,188.439,187.404,177.536,184.575,..
Madagascar,MDG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,476.828,470.69,465.192,459.774,453.245,449.197,443.675,437.134,432.492,426.951,418.694,416.43,409.492,404.013,399.235,394.888,390.565,387.445,385.035,382.987,381.595,380.9,380.613,380.629,380.741,380.495,379.687,377.902,375.739,371.325,366.883,360.294,353.091,342.823,339.356,337.742,334.81,322.957,314.308,307.586,300.028,292.661,293.35,288.899,286.432,282.37,274.828,274.812,270.313,265.372,266.705,262.061,263.928,264.351,259.267,258.218,251.055,251.676,250.993,245.413,256.518,..
Madagascar,MDG,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,819.643140249771,840.131787509625,844.855092395666,812.779760147658,766.644849226683,755.219136633542,743.599161446105,699.546398720396,698.791618077891,660.536707593636,702.347995141267,684.927623391738,594.00993496627,565.766165889484,552.117655408196,539.315077980993,532.286367983067,527.182039362273,508.808315453294,510.634205950341,516.272255486434,525.742666247625,474.366367344798,470.304513155346,466.571231704207,448.899693763693,442.478011563797,442.204790238943,445.363842966227,449.502121730084,457.834204220539,465.480065989603,479.649485820293,408.044428931479,435.187417799634,446.394265002908,451.159564387079,460.748767331357,479.460982794454,497.288104598737,461.239212232054,449.518208439625,443.657902427,438.085703748608,435.31447793567,441.453274610545,438.405584879027,442.715926370954,453.242527000146,454.57366169003,462.556702471644,421.176494706647,433.500666273305
Malawi,MWI,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.4,..,..,53.8,..,..,62.3,..,54.7,..,58.3,..,52.5,..,53.1,..,..,48.8,47.3,..,..,..,42.4,37.4,38.3,39.3,39,40.9,34.9,..
Malawi,MWI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,0.446009993553162,0.460029989480972,0.468450009822845,0.412090003490448,0.420890003442764,0.391979992389679,0.422769993543625,0.473040014505386,0.468510001897812,0.471230000257492,0.463860005140305,0.468569993972778,0.474420011043549,0.466890007257462,0.472519993782043,0.452479988336563,0.466930001974106,0.547559976577759,0.559059977531433,0.560419976711273,0.564880013465881,0.592779994010925,0.588769972324371,0.602970004081726,..,..,0.320690006017685,0.351980000734329,0.395749986171722,0.425760000944138,0.435660004615784,0.512109994888306,0.494340002536774,0.511470019817352,0.501760005950928,..,..,0.715919971466064,0.823880016803741,0.848079979419708,..,0.83840000629425,0.818660020828247,..,..,1.72362995147705,..,..,..
Malawi,MWI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.5366516113281,..,..,..,..,..,..,..,..,..,..,64.1342468261719,..,..,..,..,..,..,..,..,..,..,..,61.3097190856934,..,..,..,65.1453704833984,62.1435394287109,..,..,..,..,..,67.3099975585938
Malawi,MWI,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.5434417724609,..,..,..,..,..,..,..,88.3822174072266,87.1723785400391,..,95.9127807617188,88.4466018676758,91.6283264160156,90.8098297119141,..,..,..,..,..,..,..,..
Malawi,MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.175,382.629,373.717,388.112,394.099,399.806,396.425,405.123,411.501,404.982,398.045,393.58,386.435,387.006,385.637,366.906,346.39,329.604,315.125,306.991,298.987,296.22,294.911,293.746,302.019,314.941,329.268,347.571,364.634,374.493,387.133,400.842,417.346,430.468,441.009,449.756,472.572,497.926,519.974,518.25,520.769,508.809,499.114,491.458,468.87,436.408,415.531,407.216,409.028,394.789,377.88,355.616,334.542,315.592,286.222,286.502,270.016,253.524,252.369,234.306,237.901,..
Malawi,MWI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,454.167,464.392,461.331,460.524,458.087,456.145,455.243,452.991,445.754,440.834,433.756,427.483,420.899,414.562,405.952,403.509,401.623,398.804,394.375,390.54,387.707,386.843,389.47,388.501,392.075,400.916,412.009,425.966,445.846,458.902,473.802,493.653,510.564,530.1,542.11,555.528,567.422,583.905,603.88,593.222,583.218,570.035,558.529,542.796,521.423,501.302,483.72,472.482,460.522,451.467,441.805,435.591,422.928,417.766,414.236,408.396,400.549,393.318,392.518,378.171,384.223,..
Malawi,MWI,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,363.271666971903,..,..,..,..,..,..
Malaysia,MYS,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.7,..,..,..,..,..,..,17.5,..,..,..,..,..,..,..,..,17.7,20.7,..,..,21.8,..,..
Malaysia,MYS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.82310009002686,3.99103999137878,..,4.33362007141113,4.31898021697998,4.81375980377197,5.72239017486572,6.73037004470825,7.35171985626221,7.38079977035522,6.60439014434814,7.17710018157959,7.88395023345947,8.91353988647461,9.21520042419434,10.1439504623413,10.9744396209717,..,..,21.6435794830322,22.6152496337891,25.6156806945801,24.9967193603516,27.4432506561279,30.6067295074463,30.0344905853271,27.9187908172607,28.4082107543945,30.0050792694092,33.4394798278809,35.4946784973145,37.028881072998,36.148120880127,37.6123123168945,39.0745735168457,39.5085716247559,45.592716217041,46.7620964050293,43.7151832580566,45.1253890991211,43.0616073608398,42.5672149658203,..
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.5163269042969,..,..,..,..,..,..,..,..,..,..,82.9153671264648,..,..,..,..,..,..,..,..,88.6877593994141,..,..,..,..,..,..,..,..,..,93.1178894042969,..,..,..,..,..,94.8805770874023,95.082649230957,94.8544082641602,94.9711303710938,..,..
Malaysia,MYS,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.1069107055664,97.8516006469727,97.4583892822266,94.9126281738281,91.025993347168,91.0478134155273,91.885856628418,95.0840072631836,93.5548706054688,93.2599029541016,94.5926895141602,95.3556900024414,96.1207885742188,96.4327621459961,96.7132949829102,98.6477355957031,99.9343872070313,99.7345199584961,98.9094924926758,..,99.2237548828125,96.6310882568359,..
Malaysia,MYS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,317.602,306.211,294.685,283.64,272.164,258.102,255.661,251.633,246.071,240.352,234.096,228.036,221.302,214.392,206.362,199.886,192.826,180.552,174.763,169.082,162.3,153.944,149.431,145.176,140.436,136.743,133.574,130.936,127.962,125.424,123.663,121.918,119.589,117.135,113.326,110.553,110.672,110.456,111.331,110.156,105.941,100.969,99.358,96.451,95.898,94.582,94.793,94.519,93.619,91.516,88.406,85.193,84.014,83.541,82.679,81.839,79.693,77.584,75.993,75.019,73.134,..
Malaysia,MYS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,374.144,361.176,345.941,333.993,323.058,310.75,304.319,297.746,293.22,286.129,278.752,271.833,264.795,257.142,249.398,243.196,235.025,233.305,227.358,221.32,216.174,209.448,204.587,201.372,197.548,192.247,192.812,191.064,189.119,187.112,185.218,184.893,186.613,182.881,179.71,178.214,180.217,182.77,186.163,186.307,180.519,174.041,172.247,171.484,170.915,168.842,167.984,168.045,168.806,171.961,169.988,166.613,163.181,161.236,159.003,160.29,157.353,154.334,150.914,147.706,144.397,..
Malaysia,MYS,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9434.93993784936,9837.85564383039,10263.3287872825,10551.2014587366,10943.9797089996,10268.1905246149,10430.6830394406
Maldives,MDV,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.1,33,..,43,..,..,..,31.9,..,..,..,..,..,..,..,19,..,..,..,..,..,..,..,15.3,..,..,..,..
Maldives,MDV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.196250006556511,..,..,..,9.77556037902832,11.1829595565796,..,..,..,..,..,13.0836496353149,..,..,31.2235908508301,..,34.121940612793,..,..
Maldives,MDV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.2999572753906,..,..,..,..,..,..,..,92.2300491333008,..,..,..,..,96.0182571411133,..,..,..,..,96.3264999389648,..,..,..,..,96.3264999389648,..,..,..,..,..,98.3979034423828,..,..,..,..,..,..,..,98.6101226806641,..,97.7349472045898,..,..,..,..,97.8600006103516
Maldives,MDV,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.8770065307617,66.6666717529297,66.4510192871094,66.9413604736328,63.8229293823242,60.8122901916504,..,64.2956314086914,67.5959167480469,65.8677368164063,67.9245300292969,74.0919418334961,76.9572525024414,80.7633590698242,77.4742965698242,90.1202011108398,86.0571136474609,82.7975463867188,85.7243728637695,90.1345291137695,91.8594512939453,88.8276901245117,..,..
Maldives,MDV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.802,390.538,393.092,394.321,394.339,394.278,392.834,390.38,386.485,384.251,381.107,370.818,363.156,352.203,342.1,329.701,320.288,311.863,341.913,292.982,284.429,278.141,269.476,261.916,253.516,242.01,233.394,224.92,215.766,207.64,198.933,189.595,181.219,171.777,162.845,151.466,140.34,134.906,132.577,126.054,118.123,104.351,95.069,86.703,95.13,77.061,73.84,69.949,64.154,60.024,56.869,54.527,51.703,48.848,47.052,45.443,44.499,43.038,42.651,41.925,40.594,..
Maldives,MDV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,396.981,398.855,398.355,397.074,394.783,390.893,387.89,384.124,379.081,374.951,369.696,360.934,354.569,347.147,338.496,329.913,322.282,313.764,349.739,296.467,288.219,282.39,274.095,267.083,258.593,251.889,244.429,235.721,226.095,218.696,210.976,203.701,196.431,189.333,181.264,170.553,154.321,150.711,148.39,145.354,137.224,124.051,112.429,106.67,113.941,102.988,98.992,92.841,84.195,78.893,73.823,70.285,65.558,63.568,60.851,59.055,57.692,57.845,57.041,56.172,57.86,..
Maldives,MDV,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8668.5490802238,8671.06679135568,8933.35186481924,9230.85168914048,9537.80434386574,9867.53379667281,6514.04905083962,8912.91816374743
Mali,MLI,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.8,..,..,..,..,..,..,..,..,39.9,..,..,..,..,42.5,..,..,..,..,37.6,..,..,..,27.8,27.9,..,..,28.1,30.4,26.4,24.6,26.9,26.4,23,22.1
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.141519993543625,..,..,0.325780004262924,0.418610006570816,0.491230010986328,0.594470024108887,0.697220027446747,0.785989999771118,0.855849981307983,..,0.708410024642944,0.898230016231537,1.0843700170517,1.10093998908997,0.984799981117249,0.800050020217896,..,0.64385998249054,0.660700023174286,0.639310002326965,0.810230016708374,0.93325001001358,..,0.948260009288788,1.06157994270325,1.4682400226593,1.44248998165131,1.88670003414154,1.93683004379272,2.07752990722656,2.09168004989624,..,..,..,..,..,5.38733005523682,5.94199991226196,6.12980985641479,5.48526000976563,7.06070995330811,6.42722988128662,5.96996021270752,5.50317001342773,3.77844643592834,4.30530691146851,5.1357250213623,4.90473556518555,..,..
Mali,MLI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.43381023406982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0449695587158,..,..,..,..,24,..,..,26.176549911499,..,..,..,31.0997505187988,30.6186695098877,..,..,..,33.0688896179199,..,..,35.4737701416016,..,30.7614097595215,..
Mali,MLI,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.1439018249512,49.983081817627,..,52.4238510131836,..,..,..,..,..,..,..,..,..,..
Mali,MLI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,494.679,494.784,493.201,491.178,488.03,485.523,485.843,482.799,479.466,475.872,472.61,469.845,453.047,442.051,425.695,413.567,401.339,391.236,379.382,371.102,367.118,370.301,368.702,377.222,374.088,372.48,364.906,356.138,348.007,349.994,338.09,333.77,332.276,328.178,332.084,339.561,349.186,337.359,330.597,325.695,317.481,306.63,291.049,282.858,275.375,272.804,267.559,269.125,268.585,262.326,257.389,255.63,254.41,252.575,248.234,243.937,244.024,238.8,234.545,235.567,257.229,..
Mali,MLI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,540.229,539.956,539.933,535.692,532.768,533.691,531.397,529.88,526.472,524.395,521.138,519.819,508.518,501.75,490.945,480.271,465.296,452.744,439.788,426.946,415.275,411.726,407.781,406.292,404.741,401.126,392.967,386.981,379.779,370.74,362.791,352.065,352.011,355.654,360.191,358.164,358.67,350.617,341.897,334.038,326.82,323.032,316.546,313.651,310.809,309.725,304.723,303.674,303.761,299.599,297.009,296.038,296.724,298.985,292.669,289.451,284.615,284.189,287.255,284.075,312.723,..
Mali,MLI,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,467.55217005687,514.886818904897,487.567021432171,494.313911404774,496.452446153905,487.177826650476,510.440353513077,522.308271304204,548.824976294253,567.380499877443,552.430483599964,595.258927622249,586.760260510164,637.821051861501,627.293821619249,647.020585848425,651.427556312116,652.891736956781,665.164435111184,663.519333614335,680.777807200612,682.041599358359,655.289643042953,655.397875123969,684.379313130917,707.175021075788,721.309173394753,731.955184852289,745.526594958751,748.708421477117,713.269107769736,709.154467101787
Malta,MLT,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,6.85288000106812,7.3229398727417,8.61977005004883,8.4353199005127,7.25662994384766,8.57203960418701,8.74151992797852,9.14933013916016,8.5576000213623,5.9142599105835,3.17577004432678,3.42260003089905,3.27214002609253,3.52554988861084,4.77056980133057,5.21944999694824,5.72805023193359,5.81553983688354,5.9527702331543,6.99114990234375,10.3979501724243,12.690990447998,14.3175096511841,18.0711708068848,19.6068801879883,21.4880599975586,22.6526298522949,22.4367599487305,24.7609100341797,23.7318992614746,21.5816307067871,25.352689743042,24.7493991851807,30.5188808441162,26.888370513916,32.3432693481445,30.6324195861816,33.6027717590332,32.4183692932129,35.5116500854492,37.3857612609863,39.9992980957031,42.4791984558105,43.8913688659668,44.3358383178711,47.1225814819336,48.6034088134766,54.2599182128906,59.2517585754395,64.8729095458984,71.4981536865234,..
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.9298400878906,..,..,..,..,..,..,..,..,..,87.8686981201172,..,..,..,..,..,..,..,..,..,92.3630905151367,..,..,..,..,..,93.3073577880859,..,..,..,..,..,..,94.5031890869141,..,..,94.9400024414063
